Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2019-01-29,2,Mount Maunganui,Bay Oval,2018/19,India in New Zealand ODI Series,ODI,50,"New Zealand, India",New Zealand,India,international,India,field,India,,,8,,S Mandhana
2019-02-01,3,Hamilton,Seddon Park,2018/19,India in New Zealand ODI Series,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,8,,AM Peterson
2018-08-30,4,Kuala Lumpur,Kinrara Academy Oval,2018,Asia Cup Qualifiers,ODI,50,"United Arab Emirates, Nepal",United Arab Emirates,Nepal,international,Nepal,field,United Arab Emirates,,78,,,Ahmed Raza
2018-09-16,,Barbados,"Kensington Oval, Bridgetown",2018,ICC Women's Championship,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,40,,,S Luus
2018-09-22,,Barbados,"Kensington Oval, Bridgetown",2018,ICC Women's Championship,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,West Indies,,115,,,HK Matthews
2018-11-07,1,Abu Dhabi,Sheikh Zayed Stadium,2018/19,New Zealand tour of United Arab Emirates,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,47,,,TA Boult
2018-11-09,2,Abu Dhabi,Sheikh Zayed Stadium,2018/19,New Zealand tour of United Arab Emirates,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,6,,Shaheen Shah Afridi
2018-11-11,3,,Dubai International Cricket Stadium,2018/19,New Zealand tour of United Arab Emirates,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,,no result,,,,LH Ferguson
2018-09-11,,,Galle International Stadium,2018,ICC Women's Championship,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,9,,
2018-09-13,,,Galle International Stadium,2018,ICC Women's Championship,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,bat,India,,7,,,
2018-09-16,,FTZ Sports Complex,Chilaw Marians Cricket Club Ground,2018,ICC Women's Championship,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,3,,
2018-10-21,1,Guwahati,Barsapara Cricket Stadium,2018/19,West Indies tour of India,ODI,50,"West Indies, India",West Indies,India,international,India,field,India,,,8,,V Kohli
2018-10-24,2,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2018/19,West Indies tour of India,ODI,50,"India, West Indies",India,West Indies,international,India,bat,,tie,,,,V Kohli
2018-10-27,3,Pune,Maharashtra Cricket Association Stadium,2018/19,West Indies tour of India,ODI,50,"West Indies, India",West Indies,India,international,India,field,West Indies,,43,,,AR Nurse
2018-10-29,4,Mumbai,Brabourne Stadium,2018/19,West Indies tour of India,ODI,50,"India, West Indies",India,West Indies,international,India,bat,India,,224,,,RG Sharma
2018-11-01,5,Thiruvananthapuram,Greenfield International Stadium,2018/19,West Indies tour of India,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,India,,,9,,RA Jadeja
2019-02-20,1,Bridgetown,"Kensington Oval, Barbados",2018/19,England tour of West Indies,ODI,50,"West Indies, England",West Indies,England,international,West Indies,bat,England,,,6,,JJ Roy
2019-02-22,2,Bridgetown,"Kensington Oval, Barbados",2018/19,England tour of West Indies,ODI,50,"West Indies, England",West Indies,England,international,England,field,West Indies,,26,,,SO Hetmyer
2019-02-27,4,St George's,"National Cricket Stadium, Grenada",2018/19,England tour of West Indies,ODI,50,"West Indies, England",West Indies,England,international,West Indies,field,England,,29,,,JC Buttler
2019-03-02,5,Gros Islet,"Darren Sammy National Cricket Stadium, St Lucia",2018/19,England tour of West Indies,ODI,50,"West Indies, England",West Indies,England,international,West Indies,field,West Indies,,,7,,O Thomas
2019-05-03,,Dublin,"The Village, Malahide",2019,England tour of Ireland,ODI,50,"Ireland, England",Ireland,England,international,England,field,England,,,4,,BT Foakes
2018-10-18,,Kuala Lumpur,Kinrara Academy Oval,2018/19,ICC Women's Championship,ODI,50,"Pakistan, Australia",Pakistan,Australia,international,Pakistan,bat,Australia,,,5,,ML Schutt
2018-10-20,,Kuala Lumpur,Kinrara Academy Oval,2018/19,ICC Women's Championship,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,150,,,MM Lanning
2018-10-22,,Kuala Lumpur,Kinrara Academy Oval,2018/19,ICC Women's Championship,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,89,,,A Gardner
2019-06-06,,Leicester,Grace Road,2019,ICC Women's Championship,ODI,50,"England, West Indies",England,West Indies,international,England,bat,England,,208,,,AE Jones
2019-06-09,,Worcester,"County Ground, New Road",2019,ICC Women's Championship,ODI,50,"England, West Indies",England,West Indies,international,England,bat,England,,121,,,A Shrubsole
2019-06-13,,Chelmsford,County Ground,2019,ICC Women's Championship,ODI,50,"England, West Indies",England,West Indies,international,West Indies,field,England,,135,,,AE Jones
2019-07-02,1,Leicester,Grace Road,2019,Australia Women tour of England,ODI,50,"England, Australia",England,Australia,international,Australia,field,Australia,,,2,,EA Perry
2019-07-04,2,Leicester,Grace Road,2019,Australia Women tour of England,ODI,50,"England, Australia",England,Australia,international,England,bat,Australia,,,4,,DM Kimmince
2019-07-07,,Canterbury,St Lawrence Ground,2019,Australia Women tour of England,ODI,50,"England, Australia",England,Australia,international,England,field,Australia,,194,,,EA Perry
2019-02-11,1,Potchefstroom,Senwes Park,2018/19,Sri Lanka in South Africa ODI Series,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,7,,,D van Niekerk
2019-02-14,2,Potchefstroom,Senwes Park,2018/19,Sri Lanka in South Africa ODI Series,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,30,,,M Kapp
2019-02-17,3,Potchefstroom,Senwes Park,2018/19,Sri Lanka in South Africa ODI Series,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,bat,South Africa,,,6,,M du Preez
2019-03-02,1,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2018/19,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,bat,India,,,6,,KM Jadhav
2019-03-05,2,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2018/19,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,field,India,,8,,,V Kohli
2019-03-08,3,Ranchi,JSCA International Stadium Complex,2018/19,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,India,field,Australia,,32,,,UT Khawaja
2019-03-10,4,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",2018/19,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,India,bat,Australia,,,4,,AJ Turner
2019-03-13,5,Delhi,Arun Jaitley Stadium,2018/19,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,bat,Australia,,35,,,UT Khawaja
2019-05-05,1,Dublin,Castle Avenue,2019,Ireland Tri-Nation Series,ODI,50,"Ireland, West Indies",Ireland,West Indies,international,Ireland,field,West Indies,,196,,,JD Campbell
2019-05-07,2,Dublin,Castle Avenue,2019,Ireland Tri-Nation Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,bat,Bangladesh,,,8,,SD Hope
2019-05-11,4,Dublin,"The Village, Malahide",2019,Ireland Tri-Nation Series,ODI,50,"Ireland, West Indies",Ireland,West Indies,international,Ireland,bat,West Indies,,,5,,SW Ambris
2019-05-13,5,Dublin,"The Village, Malahide",2019,Ireland Tri-Nation Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,bat,Bangladesh,,,5,,Mustafizur Rahman
2019-05-15,6,Dublin,Castle Avenue,2019,Ireland Tri-Nation Series,ODI,50,"Ireland, Bangladesh",Ireland,Bangladesh,international,Ireland,bat,Bangladesh,,,6,,Abu Jayed
2019-05-17,,Dublin,"The Village, Malahide",2019,Ireland Tri-Nation Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,Bangladesh,,,5,,Mosaddek Hossain
2019-07-01,1,Bready,"Bready Cricket Club, Magheramason",2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Ireland,field,Ireland,,,4,,
2019-07-04,2,Belfast,"Civil Service Cricket Club, Stormont",2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Zimbabwe,field,Ireland,,5,,,
2019-07-07,3,Belfast,"Civil Service Cricket Club, Stormont",2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Zimbabwe,bat,Ireland,,,6,,
2019-05-21,2,Edinburgh,"Grange Cricket Club, Raeburn Place",2019,Sri Lanka tour of England and Scotland,ODI,50,"Scotland, Sri Lanka",Scotland,Sri Lanka,international,Scotland,field,Sri Lanka,,35,,,N Pradeep
2019-01-25,1,Dubai,ICC Academy,2018/19,Nepal tour of United Arab Emirates,ODI,50,"United Arab Emirates, Nepal",United Arab Emirates,Nepal,international,United Arab Emirates,field,United Arab Emirates,,,3,,Amir Hayat
2019-01-26,2,Dubai,ICC Academy,2018/19,Nepal tour of United Arab Emirates,ODI,50,"United Arab Emirates, Nepal",United Arab Emirates,Nepal,international,Nepal,bat,Nepal,,145,,,Sompal Kami
2019-01-28,3,Dubai,ICC Academy,2018/19,Nepal tour of United Arab Emirates,ODI,50,"United Arab Emirates, Nepal",United Arab Emirates,Nepal,international,Nepal,field,Nepal,,,4,,P Khadka
2019-02-22,1,Mumbai,Wankhede Stadium,2018/19,England Women tour of India,ODI,50,"India, England",India,England,international,England,field,India,,66,,,E Bisht
2019-02-25,2,Mumbai,Wankhede Stadium,2018/19,England Women tour of India,ODI,50,"India, England",India,England,international,England,bat,India,,,7,,J Goswami
2019-02-28,3,Mumbai,Wankhede Stadium,2018/19,England Women tour of India,ODI,50,"India, England",India,England,international,India,bat,England,,,2,,KH Brunt
2019-02-07,1,Dubai,Dubai International Cricket Stadium,2018/19,Pakistan vs West Indies ODI Series,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,bat,West Indies,,146,,,DJS Dottin
2019-02-09,2,Dubai,ICC Academy,2018/19,Pakistan vs West Indies ODI Series,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,Pakistan,bat,Pakistan,,34,,,Sidra Ameen
2019-03-22,1,Sharjah,Sharjah Cricket Stadium,2018/19,Australia tour of United Arab Emirates,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,8,,AJ Finch
2019-03-24,2,Sharjah,Sharjah Cricket Stadium,2018/19,Australia tour of United Arab Emirates,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,8,,AJ Finch
2019-03-27,3,Abu Dhabi,Sheikh Zayed Stadium,2018/19,Australia tour of United Arab Emirates,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,80,,,PJ Cummins
2019-03-29,4,Dubai,Dubai International Cricket Stadium,2018/19,Australia tour of United Arab Emirates,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Australia,,6,,,GJ Maxwell
2019-03-31,5,Dubai,Dubai International Cricket Stadium,2018/19,Australia tour of United Arab Emirates,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Australia,,20,,,GJ Maxwell
2019-04-27,,Windhoek,Affies Park,2019,ICC World Cricket League Division Two,ODI,50,"Papua New Guinea, United States of America",Papua New Guinea,United States of America,international,Papua New Guinea,field,Papua New Guinea,,,5,,N Vanua
2019-04-27,,Windhoek,Wanderers Cricket Ground,2019,ICC World Cricket League Division Two,ODI,50,"Namibia, Oman",Namibia,Oman,international,Namibia,bat,Namibia,,145,,,JN Frylinck
2019-03-16,1,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2018/19,England Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,field,England,,154,,,
2019-03-18,2,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2018/19,England Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,England,,,6,,
2019-03-21,3,Katunayake,FTZ Sports Complex (BOI),2018/19,England Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,England,,,8,,
2019-05-06,1,Potchefstroom,Senwes Park,2019,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,Pakistan,,,8,,Sana Mir
2019-05-09,2,Potchefstroom,Senwes Park,2019,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,South Africa,field,South Africa,,,8,,M Klaas
2019-05-12,3,Benoni,Willowmoore Park,2019,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,,tie,,,,Aliya Riaz
2019-04-10,1,Harare,Harare Sports Club,2019,United Arab Emirates tour of Zimbabwe,ODI,50,"Zimbabwe, United Arab Emirates",Zimbabwe,United Arab Emirates,international,Zimbabwe,field,Zimbabwe,,,7,,TL Chatara
2019-04-12,2,Harare,Harare Sports Club,2019,United Arab Emirates tour of Zimbabwe,ODI,50,"Zimbabwe, United Arab Emirates",Zimbabwe,United Arab Emirates,international,Zimbabwe,field,Zimbabwe,,4,,,PJ Moor
2019-04-16,4,Harare,Harare Sports Club,2019,United Arab Emirates tour of Zimbabwe,ODI,50,"Zimbabwe, United Arab Emirates",Zimbabwe,United Arab Emirates,international,United Arab Emirates,bat,Zimbabwe,,,3,,KM Jarvis
2019-10-05,,Brisbane,Allan Border Field,2019/20,ICC Women's Championship,ODI,50,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Australia,,157,,,MM Lanning
2019-10-07,,Brisbane,Allan Border Field,2019/20,ICC Women's Championship,ODI,50,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Australia,,110,,,RL Haynes
2019-10-09,,Brisbane,Allan Border Field,2019/20,ICC Women's Championship,ODI,50,"Australia, Sri Lanka",Australia,Sri Lanka,international,Sri Lanka,bat,Australia,,,9,,AJ Healy
2020-03-13,1,Sydney,Sydney Cricket Ground,2019/20,New Zealand tour of Australia,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,71,,,MR Marsh
2020-02-04,1,Cape Town,Newlands,2019/20,England tour of South Africa,ODI,50,"South Africa, England",South Africa,England,international,South Africa,field,South Africa,,,7,,Q de Kock
2020-02-07,2,Durban,Kingsmead,2019/20,England tour of South Africa,ODI,50,"South Africa, England",South Africa,England,international,England,field,,no result,,,,
2020-02-09,3,Johannesburg,The Wanderers Stadium,2019/20,England tour of South Africa,ODI,50,"South Africa, England",South Africa,England,international,England,field,England,,,2,,AU Rashid
2020-02-29,1,Paarl,Boland Park,2019/20,Australia tour of South Africa,ODI,50,"South Africa, Australia",South Africa,Australia,international,South Africa,bat,South Africa,,74,,,H Klaasen
2020-03-04,2,Bloemfontein,Mangaung Oval,2019/20,Australia tour of South Africa,ODI,50,"South Africa, Australia",South Africa,Australia,international,Australia,bat,South Africa,,,6,,"L Ngidi, JN Malan"
2020-03-07,3,Potchefstroom,Senwes Park,2019/20,Australia tour of South Africa,ODI,50,"South Africa, Australia",South Africa,Australia,international,South Africa,field,South Africa,,,6,,JT Smuts
2019-12-15,1,Chennai,"MA Chidambaram Stadium, Chepauk",2019/20,West Indies tour of India,ODI,50,"India, West Indies",India,West Indies,international,West Indies,field,West Indies,,,8,,SO Hetmyer
2019-12-18,2,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019/20,West Indies tour of India,ODI,50,"India, West Indies",India,West Indies,international,West Indies,field,India,,107,,,RG Sharma
2019-12-22,3,Cuttack,Barabati Stadium,2019/20,West Indies tour of India,ODI,50,"India, West Indies",India,West Indies,international,India,field,India,,,4,,V Kohli
2020-01-14,1,Mumbai,Wankhede Stadium,2019/20,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,field,Australia,,,10,,DA Warner
2020-01-17,2,Rajkot,Saurashtra Cricket Association Stadium,2019/20,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,field,India,,36,,,KL Rahul
2020-01-19,3,Bengaluru,M.Chinnaswamy Stadium,2019/20,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,bat,India,,,7,,RG Sharma
2020-02-05,1,Hamilton,Seddon Park,2019/20,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,4,,LRPL Taylor
2020-02-08,2,Auckland,Eden Park,2019/20,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,22,,,KA Jamieson
2020-02-11,3,Mount Maunganui,Bay Oval,2019/20,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,5,,HM Nicholls
2020-01-25,1,Auckland,Eden Park Outer Oval,2019/20,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,7,,L Lee
2020-01-27,2,Auckland,Eden Park Outer Oval,2019/20,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,bat,South Africa,,,8,,M Kapp
2020-01-30,2,Hamilton,Seddon Park,2019/20,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,6,,S Luus
2019-06-19,1,Deventer,Sportpark Het Schootsveld,2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Netherlands, Zimbabwe",Netherlands,Zimbabwe,international,Zimbabwe,bat,Netherlands,,,7,,
2019-06-21,2,Deventer,Sportpark Het Schootsveld,2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Netherlands, Zimbabwe",Netherlands,Zimbabwe,international,Zimbabwe,bat,Netherlands,,,3,,
2019-08-08,1,Providence,"Providence Stadium, Guyana",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,India,field,,no result,,,,
2019-08-11,2,Port of Spain,"Queen's Park Oval, Trinidad",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,India,bat,India,,59,,,V Kohli
2019-08-14,3,Port of Spain,"Queen's Park Oval, Trinidad",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,India,,,6,,V Kohli
2019-07-26,1,Colombo,"R.Premadasa Stadium, Khettarama",2019,Bangladesh tour of Sri Lanka,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,bat,Sri Lanka,,91,,,MDKJ Perera
2019-07-28,2,Colombo,"R.Premadasa Stadium, Khettarama",2019,Bangladesh tour of Sri Lanka,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,bat,Sri Lanka,,,7,,WIA Fernando
